RECORD_TYPE:INVOICE_PAYMENTS,PAYMENT_ID,INVOICE_ID,PAY_METHOD,PAYMENT_TYPE,PAYMENT_DATE,DISCOUNT_LOST,DISCOUNT_TAKEN,BASE_AMOUNT,CURRENCY_CODE,CURRENCY_AMOUNT,EXCHANGE_RATE,CURRENCY_RATE_TYPE,EXCHANGE_RATE_DATE,PAYMENT_REF,PAYMENT_BATCH_REF,BANK_ACCOUNT_ID,BANK_ACCOUNT_NAME,PAYMENT_STATUS,CLEARING_DATE,DOCUMENT_TYPE,REMIT_TO_SUPPLIER_ID
INVOICE_PAYMENTS,143463,178981,AUTO,EFT,21-Sep-14,0,0,871,USD,382856,,Corporate,21-Sep-07,4822,070921eft-204,10010,BofA-204,RECONCILED,21-Sep-14,,9
INVOICE_PAYMENTS,142315,179204,AUTO,CHECK,19-Sep-14,33.8,0,1690,USD,1690,,Corporate,19-Sep-07,6002,070919chk-204,10010,BofA-204,RECONCILED,19-Sep-14,,1178
INVOICE_PAYMENTS,141031,179627,AUTO,CHECK,29-Aug-14,44.7,0,2235,USD,2235,,Corporate,29-Aug-07,5967,070829chk-204,10010,BofA-204,RECONCILED,29-Aug-14,,1178
INVOICE_PAYMENTS,148095,179795,AUTO,CHECK,7-Aug-14,0,0,117870,USD,117870,,Corporate,7-Aug-07,6147,070807chk-204,14006,Operating Account,RECONCILED,7-Aug-14,,209
INVOICE_PAYMENTS,143654,180243,AUTO,CHECK,3-Oct-14,0,0,129.14,USD,129.14,,Corporate,3-Oct-07,6023,071003chk-204,10010,BofA-204,RECONCILED,3-Oct-14,,909
INVOICE_PAYMENTS,142348,180644,AUTO,CHECK,19-Sep-14,0,0,53250,USD,258110,,Corporate,19-Sep-07,6012,070919chk-204,10010,BofA-204,RECONCILED,19-Sep-14,,6
INVOICE_PAYMENTS,143658,181182,AUTO,CHECK,3-Oct-14,0,0,52990,USD,106240,,Corporate,3-Oct-07,6025,071003chk-204,10010,BofA-204,RECONCILED,3-Oct-14,,6
INVOICE_PAYMENTS,143651,181712,AUTO,CHECK,3-Oct-14,0,24.65,1207.85,USD,2415.7,,Corporate,3-Oct-07,6020,071003chk-204,10010,BofA-204,RECONCILED,3-Oct-14,,21
INVOICE_PAYMENTS,148157,181953,AUTO,EFT,15-Nov-14,0,0,6186,USD,399269,,Corporate,15-Nov-07,5977,071115eft-204,14006,Operating Account,RECONCILED,15-Nov-14,,557
INVOICE_PAYMENTS,142334,181955,AUTO,CHECK,19-Sep-14,0,0,46660,USD,327540,,Corporate,19-Sep-07,6008,070919chk-204,10010,BofA-204,RECONCILED,19-Sep-14,,4
INVOICE_PAYMENTS,148127,181956,AUTO,CHECK,9-Oct-14,0,0,117300,USD,482340,,Corporate,9-Oct-07,6157,071009chk-204,14006,Operating Account,RECONCILED,9-Oct-14,,209
INVOICE_PAYMENTS,142292,181961,AUTO,CHECK,19-Sep-14,0,0,3700,USD,25980,,Corporate,19-Sep-07,5992,070919chk-204,10010,BofA-204,RECONCILED,19-Sep-14,,22
INVOICE_PAYMENTS,144222,181963,AUTO,CHECK,17-Oct-14,0,0,52990,USD,52990,,Corporate,17-Oct-07,6046,071017chk-204,10010,BofA-204,RECONCILED,17-Oct-14,,6
INVOICE_PAYMENTS,143649,182164,AUTO,CHECK,3-Oct-14,0,542,13008,USD,13008,,Corporate,3-Oct-07,6019,071003chk-204,10010,BofA-204,RECONCILED,3-Oct-14,,22
INVOICE_PAYMENTS,143973,182334,AUTO,CHECK,10-Oct-14,0,0,3700,USD,3700,,Corporate,10-Oct-07,6038,071010chk-204,10010,BofA-204,RECONCILED,10-Oct-14,,22
INVOICE_PAYMENTS,144468,182335,AUTO,CHECK,24-Oct-14,0,0,52990,USD,52990,,Corporate,24-Oct-07,6054,071024chk-204,10010,BofA-204,RECONCILED,24-Oct-14,,6
INVOICE_PAYMENTS,148145,182694,AUTO,CHECK,13-Nov-14,0,0,101120,USD,508530,,Corporate,13-Nov-07,6160,071113chk-204,14006,Operating Account,RECONCILED,13-Nov-14,,21
INVOICE_PAYMENTS,148150,183803,AUTO,CHECK,13-Nov-14,0,0,130440,USD,625380,,Corporate,13-Nov-07,6161,071113chk-204,14006,Operating Account,RECONCILED,13-Nov-14,,209
INVOICE_PAYMENTS,144463,183805,AUTO,CHECK,24-Oct-14,0,0,4110,USD,4110,,Corporate,24-Oct-07,6050,071024chk-204,10010,BofA-204,RECONCILED,24-Oct-14,,22
INVOICE_PAYMENTS,148160,183807,AUTO,CHECK,4-Dec-14,0,0,101120,USD,330960,,Corporate,4-Dec-07,6164,071204chk-204,14006,Operating Account,RECONCILED,4-Dec-14,,21
INVOICE_PAYMENTS,148147,184511,AUTO,CHECK,13-Nov-14,0,0,17000,USD,508530,,Corporate,13-Nov-07,6160,071113chk-204,14006,Operating Account,RECONCILED,13-Nov-14,,21
INVOICE_PAYMENTS,148161,184661,AUTO,CHECK,4-Dec-14,0,0,101120,USD,330960,,Corporate,4-Dec-07,6164,071204chk-204,14006,Operating Account,RECONCILED,4-Dec-14,,21
INVOICE_PAYMENTS,148148,186723,AUTO,CHECK,13-Nov-14,0,0,16500,USD,508530,,Corporate,13-Nov-07,6160,071113chk-204,14006,Operating Account,RECONCILED,13-Nov-14,,21
INVOICE_PAYMENTS,149742,188523,AUTO,CHECK,8-Jan-15,0,0,90720,USD,471160,,Corporate,8-Jan-08,6182,080108chk-204,14006,Operating Account,RECONCILED,8-Jan-15,,21
INVOICE_PAYMENTS,149783,188318,AUTO,CHECK,8-Jan-15,0,0,309750,USD,539900,,Corporate,8-Jan-08,6200,080108chk-204,14006,Operating Account,RECONCILED,8-Jan-15,,415
INVOICE_PAYMENTS,147368,189286,AUTO,EFT,23-Nov-14,0,0,22180,USD,22180,,Corporate,23-Nov-07,5726,071123eft-204,10010,BofA-204,RECONCILED,23-Nov-14,,9
INVOICE_PAYMENTS,147152,189287,AUTO,CHECK,21-Nov-14,0,0,3690,USD,7380,,Corporate,21-Nov-07,6101,071121chk-204,10010,BofA-204,RECONCILED,21-Nov-14,,22
INVOICE_PAYMENTS,149777,189288,AUTO,CHECK,8-Jan-15,0,0,52870,USD,253590,,Corporate,8-Jan-08,6199,080108chk-204,14006,Operating Account,RECONCILED,8-Jan-15,,6
INVOICE_PAYMENTS,149751,189282,AUTO,CHECK,8-Jan-15,0,0,23030,USD,20580,,Corporate,8-Jan-08,6184,080108chk-204,14006,Operating Account,RECONCILED,8-Jan-15,,5
INVOICE_PAYMENTS,149778,190217,AUTO,CHECK,8-Jan-15,0,0,52870,USD,253590,,Corporate,8-Jan-08,6199,080108chk-204,14006,Operating Account,RECONCILED,8-Jan-15,,6
INVOICE_PAYMENTS,148175,190871,AUTO,EFT,6-Dec-14,0,0,19920,USD,19920,,Corporate,6-Dec-07,5983,071206eft-204,14006,Operating Account,RECONCILED,6-Dec-14,,9
INVOICE_PAYMENTS,149779,190873,AUTO,CHECK,8-Jan-15,0,0,47490,USD,253590,,Corporate,8-Jan-08,6199,080108chk-204,14006,Operating Account,RECONCILED,8-Jan-15,,6
INVOICE_PAYMENTS,148063,191315,AUTO,EFT,9-Nov-13,0,0,841,USD,841,,Corporate,9-Nov-06,5938,061109eft-204,14006,Operating Account,RECONCILED,9-Nov-13,,9
INVOICE_PAYMENTS,148113,191363,AUTO,CHECK,4-Sep-14,0,0,396165,USD,396165,,Corporate,4-Sep-07,6153,070904chk-204,14006,Operating Account,RECONCILED,4-Sep-14,,147
INVOICE_PAYMENTS,148062,191371,AUTO,EFT,9-Nov-13,0,0,3061,USD,8773,,Corporate,9-Nov-06,5937,061109eft-204,14006,Operating Account,RECONCILED,9-Nov-13,,557
INVOICE_PAYMENTS,148064,191321,AUTO,EFT,9-Nov-13,0,0,798720,USD,798720,,Corporate,9-Nov-06,5939,061109eft-204,14006,Operating Account,RECONCILED,9-Nov-13,,11
INVOICE_PAYMENTS,148069,191356,AUTO,CHECK,6-Feb-14,0,0,396165,USD,396165,,Corporate,6-Feb-07,6140,070206chk-204,14006,Operating Account,RECONCILED,6-Feb-14,,147
INVOICE_PAYMENTS,149741,193692,AUTO,CHECK,8-Jan-15,0,242,5808,USD,14976,,Corporate,8-Jan-08,6181,080108chk-204,14006,Operating Account,RECONCILED,8-Jan-15,,22
INVOICE_PAYMENTS,150435,194521,AUTO,CHECK,22-Jan-15,0,0,396165,USD,396165,,Corporate,22-Jan-08,6209,080122chk-204,14006,Operating Account,RECONCILED,22-Jan-15,,147
INVOICE_PAYMENTS,170521,195560,AUTO,CHECK,17-Feb-16,0,0,110342.18,USD,906020.26,,Corporate,17-Feb-09,6749,090217chk-204,14006,Operating Account,NEGOTIABLE,,,21
INVOICE_PAYMENTS,178878,198469,AUTO,EFT,3-Sep-16,0,0,27971.3,USD,114487.04,,Corporate,3-Sep-09,13915,090903eft-204,,Operating Account,NEGOTIABLE,,,9
INVOICE_PAYMENTS,170492,198803,AUTO,CHECK,17-Feb-16,0,0,66684.1,USD,526366.1,,Corporate,17-Feb-09,6745,090217chk-204,14006,Operating Account,NEGOTIABLE,,,6
INVOICE_PAYMENTS,152320,198901,AUTO,EFT,3-Apr-15,0,0,1231.49,USD,1231.49,,Corporate,3-Apr-08,6899,080403eft-204,14006,Operating Account,RECONCILED,3-Apr-15,,145
INVOICE_PAYMENTS,152563,200433,AUTO,CHECK,8-Apr-15,0,0,61877.56,USD,61877.56,,Corporate,8-Apr-08,6286,080408chk-204,14006,Operating Account,RECONCILED,8-Apr-15,,6
INVOICE_PAYMENTS,152533,200611,AUTO,CHECK,8-Apr-15,0,0,104623.03,USD,104623.03,,Corporate,8-Apr-08,6273,080408chk-204,14006,Operating Account,RECONCILED,8-Apr-15,,21
INVOICE_PAYMENTS,152891,200707,AUTO,EFT,10-Apr-15,0,0,964.56,USD,29836.42,,Corporate,10-Apr-08,7071,080410eft-204,14006,Operating Account,RECONCILED,10-Apr-15,,9
INVOICE_PAYMENTS,170510,200884,AUTO,CHECK,17-Feb-16,0,0,4254.62,USD,40183.71,,Corporate,17-Feb-09,6748,090217chk-204,14006,Operating Account,NEGOTIABLE,,,22
INVOICE_PAYMENTS,152318,202595,ONE-OFF,CHECK,2-Apr-15,34.5,0,1844.03,USD,1844.03,,Corporate,,6265,Quick Payment: ID=74443,,BofA-204,RECONCILED,2-Apr-15,,1178
INVOICE_PAYMENTS,152552,202779,AUTO,CHECK,8-Apr-15,0,0,152388.26,USD,152388.26,,Corporate,8-Apr-08,6281,080408chk-204,14006,Operating Account,RECONCILED,8-Apr-15,,209
INVOICE_PAYMENTS,152170,202293,AUTO,CHECK,1-Apr-15,0,0,4254.62,USD,4254.62,,Corporate,1-Apr-08,6257,080401chk-204,14006,Operating Account,RECONCILED,1-Apr-15,,22
INVOICE_PAYMENTS,152892,202873,AUTO,EFT,10-Apr-15,0,0,28871.86,USD,29836.42,,Corporate,10-Apr-08,7071,080410eft-204,14006,Operating Account,RECONCILED,10-Apr-15,,9
INVOICE_PAYMENTS,154397,202993,AUTO,CHECK,6-May-15,0,0,116392.72,USD,221122.65,,Corporate,6-May-08,6323,080506chk-204,14006,Operating Account,RECONCILED,6-May-15,,21
INVOICE_PAYMENTS,153634,204229,AUTO,CHECK,22-Apr-15,0,0,60618.96,USD,60618.96,,Corporate,22-Apr-08,6314,080422chk-204,14006,Operating Account,RECONCILED,22-Apr-15,,4
INVOICE_PAYMENTS,156387,205780,AUTO,CHECK,17-Jun-15,0,0,503309.63,USD,503309.63,,Corporate,17-Jun-08,6384,080617chk-204,14006,Operating Account,RECONCILED,17-Jun-15,,147
INVOICE_PAYMENTS,156384,206754,AUTO,CHECK,17-Jun-15,0,0,114361.62,USD,114361.62,,Corporate,17-Jun-08,6381,080617chk-204,14006,Operating Account,RECONCILED,17-Jun-15,,21
INVOICE_PAYMENTS,155126,207119,AUTO,CHECK,20-May-15,0,0,4650.15,USD,4650.15,,Corporate,20-May-08,6348,080520chk-204,14006,Operating Account,RECONCILED,20-May-15,,22
INVOICE_PAYMENTS,155653,208243,AUTO,CHECK,3-Jun-15,0,0,56799.76,USD,116355.42,,Corporate,3-Jun-08,6363,080603chk-204,14006,Operating Account,RECONCILED,3-Jun-15,,4
INVOICE_PAYMENTS,158151,207978,AUTO,CHECK,15-Jul-15,0,0,970.23,USD,970.23,,Corporate,15-Jul-08,6434,080715chk-204,14006,Operating Account,RECONCILED,15-Jul-15,,909
INVOICE_PAYMENTS,155646,207849,AUTO,CHECK,3-Jun-15,0,0,4650.15,USD,4650.15,,Corporate,3-Jun-08,6359,080603chk-204,14006,Operating Account,RECONCILED,3-Jun-15,,22
INVOICE_PAYMENTS,155905,208245,AUTO,EFT,5-Jun-15,0,0,27059.9,USD,56331.04,,Corporate,5-Jun-08,7945,080605eft-204,14006,Operating Account,RECONCILED,5-Jun-15,,9
INVOICE_PAYMENTS,157166,210644,AUTO,CHECK,1-Jul-15,0,0,4436.35,USD,4436.35,,Corporate,1-Jul-08,6396,080701chk-204,14006,Operating Account,RECONCILED,1-Jul-15,,22
INVOICE_PAYMENTS,157392,211614,AUTO,EFT,3-Jul-15,0,0,28112.36,USD,28112.36,,Corporate,3-Jul-08,8321,080703eft-204,14006,Operating Account,RECONCILED,3-Jul-15,,9
INVOICE_PAYMENTS,170264,212999,AUTO,CHECK,12-Aug-15,0,0,113335.38,USD,113335.38,,Corporate,12-Aug-08,10002,080812chk-204,14006,Operating Account,NEGOTIABLE,,,21
INVOICE_PAYMENTS,159313,214283,AUTO,CHECK,29-Jul-15,0,0,148384.6,USD,148384.6,,Corporate,29-Jul-08,6456,080729chk-204,14006,Operating Account,RECONCILED,29-Jul-15,,209
INVOICE_PAYMENTS,159575,215346,ONE-OFF,CHECK,4-Aug-15,44.7,0,2389.22,USD,2389.22,,Corporate,,6463,Quick Payment: ID=79067,,BofA-204,RECONCILED,4-Aug-15,,1178
INVOICE_PAYMENTS,170266,215690,AUTO,CHECK,12-Aug-15,0,0,60076.46,USD,60076.46,,Corporate,12-Aug-08,10004,080812chk-204,14006,Operating Account,NEGOTIABLE,,,4
INVOICE_PAYMENTS,161318,215495,AUTO,CHECK,9-Sep-15,0,0,68224.8,USD,68224.8,,Corporate,9-Sep-08,6500,080909chk-204,14006,Operating Account,RECONCILED,9-Sep-15,,6
INVOICE_PAYMENTS,162876,216204,AUTO,CHECK,30-Sep-15,0,0,79246.22,USD,79246.22,,Corporate,30-Sep-08,6519,080930chk-204,14006,Operating Account,RECONCILED,30-Sep-15,,147
INVOICE_PAYMENTS,160373,216637,AUTO,CHECK,26-Aug-15,0,0,60076.46,USD,120152.92,,Corporate,26-Aug-08,6480,080826chk-204,14006,Operating Account,RECONCILED,26-Aug-15,,4
INVOICE_PAYMENTS,160371,216638,AUTO,CHECK,26-Aug-15,0,0,151042.86,USD,302085.72,,Corporate,26-Aug-08,6479,080826chk-204,14006,Operating Account,RECONCILED,26-Aug-15,,209
INVOICE_PAYMENTS,161147,217692,AUTO,EFT,4-Sep-15,0,0,28698.26,USD,28698.26,,Corporate,4-Sep-08,9227,080904eft-204,14006,Operating Account,RECONCILED,4-Sep-15,,9
INVOICE_PAYMENTS,163696,218126,AUTO,CHECK,14-Oct-15,0,0,115676.49,USD,231352.98,,Corporate,14-Oct-08,6535,081014chk-204,14006,Operating Account,NEGOTIABLE,,,21
INVOICE_PAYMENTS,162354,219982,AUTO,CHECK,23-Sep-15,0,0,4703.6,USD,4703.6,,Corporate,23-Sep-08,6510,080923chk-204,14006,Operating Account,RECONCILED,23-Sep-15,,22
INVOICE_PAYMENTS,166503,222165,AUTO,CHECK,18-Nov-15,0,0,39925.84,USD,81217.68,,Corporate,18-Nov-08,6589,081118chk-204,14006,Operating Account,NEGOTIABLE,,,147
INVOICE_PAYMENTS,163698,222522,AUTO,CHECK,14-Oct-15,0,0,158247.26,USD,316494.52,,Corporate,14-Oct-08,6536,081014chk-204,14006,Operating Account,NEGOTIABLE,,,209
INVOICE_PAYMENTS,163699,223354,AUTO,CHECK,14-Oct-15,0,0,158247.26,USD,316494.52,,Corporate,14-Oct-08,6536,081014chk-204,14006,Operating Account,NEGOTIABLE,,,209
INVOICE_PAYMENTS,165057,225877,AUTO,CHECK,28-Oct-15,0,0,58838,USD,476398,,Corporate,28-Oct-08,6568,081028chk-204,14006,Operating Account,NEGOTIABLE,,,3
INVOICE_PAYMENTS,166783,225714,AUTO,CHECK,25-Nov-15,0,0,671398.08,USD,671398.08,,Corporate,25-Nov-08,6598,081125chk-204,14006,Operating Account,NEGOTIABLE,,,415
INVOICE_PAYMENTS,165047,225895,AUTO,CHECK,28-Oct-15,0,0,26582.5,USD,257318.64,,Corporate,28-Oct-08,6564,081028chk-204,14006,Operating Account,NEGOTIABLE,,,5
INVOICE_PAYMENTS,165048,225905,AUTO,CHECK,28-Oct-15,0,0,29772.4,USD,257318.64,,Corporate,28-Oct-08,6564,081028chk-204,14006,Operating Account,NEGOTIABLE,,,5
INVOICE_PAYMENTS,165040,225925,AUTO,CHECK,28-Oct-15,0,0,16600.56,USD,153907.7,,Corporate,28-Oct-08,6562,081028chk-204,14006,Operating Account,NEGOTIABLE,,,22
INVOICE_PAYMENTS,165063,225936,AUTO,CHECK,28-Oct-15,0,0,59787,USD,476398,,Corporate,28-Oct-08,6568,081028chk-204,14006,Operating Account,NEGOTIABLE,,,3
INVOICE_PAYMENTS,166501,225956,AUTO,CHECK,18-Nov-15,0,0,61685,USD,61685,,Corporate,18-Nov-08,6587,081118chk-204,14006,Operating Account,NEGOTIABLE,,,3
INVOICE_PAYMENTS,165056,226451,AUTO,CHECK,28-Oct-15,0,0,158247.26,USD,158247.26,,Corporate,28-Oct-08,6567,081028chk-204,14006,Operating Account,NEGOTIABLE,,,209
INVOICE_PAYMENTS,167813,228294,AUTO,CHECK,16-Dec-15,0,0,114350.93,USD,228701.86,,Corporate,16-Dec-08,6618,081216chk-204,14006,Operating Account,NEGOTIABLE,,,21
INVOICE_PAYMENTS,166500,230236,AUTO,CHECK,18-Nov-15,0,0,149708.3,USD,149708.3,,Corporate,18-Nov-08,6586,081118chk-204,14006,Operating Account,NEGOTIABLE,,,209
INVOICE_PAYMENTS,168282,230619,AUTO,CHECK,23-Dec-15,0,0,114350.93,USD,114350.93,,Corporate,23-Dec-08,6633,081223chk-204,14006,Operating Account,NEGOTIABLE,,,21
INVOICE_PAYMENTS,166781,230855,AUTO,CHECK,25-Nov-15,0,0,59544.8,USD,59544.8,,Corporate,25-Nov-08,6596,081125chk-204,14006,Operating Account,NEGOTIABLE,,,4
INVOICE_PAYMENTS,169491,234091,AUTO,CHECK,27-Jan-16,0,0,293221.28,USD,659680.08,,Corporate,27-Jan-09,6699,090127chk-204,14006,Operating Account,NEGOTIABLE,,,415
INVOICE_PAYMENTS,168280,234136,AUTO,CHECK,23-Dec-15,0,0,4297.38,USD,4297.38,,Corporate,23-Dec-08,6631,081223chk-204,14006,Operating Account,NEGOTIABLE,,,22
INVOICE_PAYMENTS,168794,234447,AUTO,CHECK,6-Jan-16,0,144,3762,USD,15466.02,,Corporate,6-Jan-09,6661,090106chk-204,14006,Operating Account,NEGOTIABLE,,,22
INVOICE_PAYMENTS,168598,234448,AUTO,CHECK,30-Dec-15,0,68,1776.5,USD,15466.02,,Corporate,30-Dec-08,6650,081230chk-204,14006,Operating Account,NEGOTIABLE,,,22
INVOICE_PAYMENTS,168593,234344,AUTO,CHECK,30-Dec-15,0,60,1567.5,USD,15466.02,,Corporate,30-Dec-08,6650,081230chk-204,14006,Operating Account,NEGOTIABLE,,,22
INVOICE_PAYMENTS,168792,234402,AUTO,CHECK,6-Jan-16,0,68,1776.5,USD,15466.02,,Corporate,6-Jan-09,6661,090106chk-204,14006,Operating Account,NEGOTIABLE,,,22
INVOICE_PAYMENTS,168472,234450,AUTO,EFT,25-Dec-15,0,0,26224.46,USD,28076.56,,Corporate,25-Dec-08,10813,081225eft-204,14006,Operating Account,NEGOTIABLE,,,9
INVOICE_PAYMENTS,169970,234735,AUTO,CHECK,10-Feb-16,0,0,110342.18,USD,110342.18,,Corporate,10-Feb-09,6733,090210chk-204,14006,Operating Account,NEGOTIABLE,,,21
INVOICE_PAYMENTS,169269,235161,AUTO,CHECK,20-Jan-16,0,0,57461.6,USD,57461.6,,Corporate,20-Jan-09,6688,090120chk-204,14006,Operating Account,NEGOTIABLE,,,4
INVOICE_PAYMENTS,169484,235408,AUTO,CHECK,27-Jan-16,0,0,57461.6,USD,57461.6,,Corporate,27-Jan-09,6696,090127chk-204,14006,Operating Account,NEGOTIABLE,,,4
INVOICE_PAYMENTS,169707,235287,AUTO,CHECK,3-Feb-16,0,0,28177.46,USD,28177.46,,Corporate,3-Feb-09,6710,090203chk-204,14006,Operating Account,NEGOTIABLE,,,5
INVOICE_PAYMENTS,169703,235324,AUTO,CHECK,3-Feb-16,0,70,1828.76,USD,9875.28,,Corporate,3-Feb-09,6708,090203chk-204,14006,Operating Account,NEGOTIABLE,,,22
INVOICE_PAYMENTS,170635,235325,AUTO,EFT,19-Feb-16,0,0,908.14,USD,29846.18,,Corporate,19-Feb-09,11646,090219eft-204,14006,Operating Account,NEGOTIABLE,,,9
INVOICE_PAYMENTS,171264,235915,AUTO,EFT,5-Mar-16,0,0,904.9,USD,904.9,,Corporate,5-Mar-09,11829,090305eft-204,14006,Operating Account,NEGOTIABLE,,,9
INVOICE_PAYMENTS,172275,236048,AUTO,CHECK,24-Mar-16,0,0,156348.5,USD,391034,,Corporate,24-Mar-09,6814,090324chk-204,14006,Operating Account,NEGOTIABLE,,,415
INVOICE_PAYMENTS,172882,236136,AUTO,CHECK,31-Mar-16,0,0,38296.16,USD,38296.16,,Corporate,31-Mar-09,6824,090331chk-204,14006,Operating Account,NEGOTIABLE,,,147
INVOICE_PAYMENTS,171063,236779,AUTO,CHECK,3-Mar-16,0,300,7837.52,USD,16615.54,,Corporate,3-Mar-09,6767,090303chk-204,14006,Operating Account,NEGOTIABLE,,,22
INVOICE_PAYMENTS,127677,152929,AUTO,CHECK,18-Aug-13,0,0,53660,USD,160980,,Corporate,18-Aug-06,5301,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,6
INVOICE_PAYMENTS,127680,153451,AUTO,CHECK,18-Aug-13,0,0,17700,USD,312770,,Corporate,18-Aug-06,5280,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,21
INVOICE_PAYMENTS,127859,153398,AUTO,EFT,25-Aug-13,0,0,2520,USD,395565,,Corporate,25-Aug-06,111,060825eft-204,10010,BofA-204,RECONCILED,25-Aug-13,EFT PAY,557
INVOICE_PAYMENTS,127366,153655,AUTO,EFT,9-Aug-13,0,0,871,USD,23201,,,9-Aug-06,9646,060809eft,10001,BofA,RECONCILED,9-Aug-13,,9
INVOICE_PAYMENTS,126095,153835,AUTO,CHECK,14-Jul-13,0,0,644.7,USD,1768601.77,,,14-Jul-06,5202,060714chk,10001,BofA,RECONCILED,14-Jul-13,,21
INVOICE_PAYMENTS,126132,153854,AUTO,CHECK,14-Jul-13,0,0,163.8,USD,1768601.77,,,14-Jul-06,5202,060714chk,10001,BofA,RECONCILED,14-Jul-13,,21
INVOICE_PAYMENTS,126135,153869,AUTO,CHECK,14-Jul-13,0,0,39120,USD,1768601.77,,,14-Jul-06,5202,060714chk,10001,BofA,RECONCILED,14-Jul-13,,21
INVOICE_PAYMENTS,126137,153872,AUTO,CHECK,14-Jul-13,0,0,630,USD,1768601.77,,,14-Jul-06,5202,060714chk,10001,BofA,RECONCILED,14-Jul-13,,21
INVOICE_PAYMENTS,127901,153874,AUTO,EFT,1-Sep-13,0,0.99,48.36,USD,832239.58,,Corporate,1-Sep-06,129,060901eft-204,10010,BofA-204,RECONCILED,1-Sep-13,EFT PAY,11
INVOICE_PAYMENTS,127906,153879,AUTO,EFT,1-Sep-13,0,2.6,127.6,USD,832239.58,,Corporate,1-Sep-06,129,060901eft-204,10010,BofA-204,RECONCILED,1-Sep-13,EFT PAY,11
INVOICE_PAYMENTS,126144,153892,AUTO,CHECK,14-Jul-13,0,0,9127.84,USD,1768601.77,,,14-Jul-06,5202,060714chk,10001,BofA,RECONCILED,14-Jul-13,,21
INVOICE_PAYMENTS,127919,153951,AUTO,EFT,1-Sep-13,0,1597.41,78272.97,USD,832239.58,,Corporate,1-Sep-06,129,060901eft-204,10010,BofA-204,RECONCILED,1-Sep-13,EFT PAY,11
INVOICE_PAYMENTS,127915,153907,AUTO,EFT,1-Sep-13,0,91.43,4480.17,USD,832239.58,,Corporate,1-Sep-06,129,060901eft-204,10010,BofA-204,RECONCILED,1-Sep-13,EFT PAY,11
INVOICE_PAYMENTS,127929,153844,AUTO,CHECK,1-Sep-13,0,0,892.8,USD,649711.33,,Corporate,1-Sep-06,5329,060901chk-204,10010,BofA-204,RECONCILED,1-Sep-13,CHECK PAY,147
INVOICE_PAYMENTS,126563,153847,AUTO,CHECK,21-Jul-13,0,79.48,1907.62,USD,151206.57,,,21-Jul-06,5243,060721chk,10001,BofA,RECONCILED,21-Jul-13,,22
INVOICE_PAYMENTS,127945,153914,AUTO,CHECK,1-Sep-13,0,0,88403.7,USD,649711.33,,Corporate,1-Sep-06,5329,060901chk-204,10010,BofA-204,RECONCILED,1-Sep-13,CHECK PAY,147
INVOICE_PAYMENTS,126179,153948,AUTO,CHECK,14-Jul-13,0,0,136922.94,USD,1768601.77,,,14-Jul-06,5202,060714chk,10001,BofA,RECONCILED,14-Jul-13,,21
INVOICE_PAYMENTS,126188,153955,AUTO,CHECK,14-Jul-13,0,0,178632.3,USD,1768601.77,,,14-Jul-06,5202,060714chk,10001,BofA,RECONCILED,14-Jul-13,,21
INVOICE_PAYMENTS,126189,153956,AUTO,CHECK,14-Jul-13,0,0,26793.8,USD,1768601.77,,,14-Jul-06,5202,060714chk,10001,BofA,RECONCILED,14-Jul-13,,21
INVOICE_PAYMENTS,127921,153957,AUTO,EFT,1-Sep-13,0,1786.32,87529.83,USD,832239.58,,Corporate,1-Sep-06,129,060901eft-204,10010,BofA-204,RECONCILED,1-Sep-13,EFT PAY,11
INVOICE_PAYMENTS,126186,153946,AUTO,CHECK,14-Jul-13,0,0,71721.54,USD,1768601.77,,,14-Jul-06,5202,060714chk,10001,BofA,RECONCILED,14-Jul-13,,21
INVOICE_PAYMENTS,126582,154353,AUTO,CHECK,21-Jul-13,0,0,28974.33,USD,788577.86,,,21-Jul-06,5235,060721chk,10001,BofA,RECONCILED,21-Jul-13,,21
INVOICE_PAYMENTS,128005,154357,AUTO,EFT,8-Sep-13,0,579.49,28394.84,USD,224493.74,,Corporate,8-Sep-06,143,060908eft-204,10010,BofA-204,RECONCILED,8-Sep-13,EFT PAY,11
INVOICE_PAYMENTS,128038,154430,AUTO,CHECK,8-Sep-13,0,0,1410.2,USD,108164.22,,Corporate,8-Sep-06,5332,060908chk-204,10010,BofA-204,RECONCILED,8-Sep-13,CHECK PAY,147
INVOICE_PAYMENTS,127690,154342,AUTO,CHECK,18-Aug-13,0,289.78,6954.65,USD,170836.92,,Corporate,18-Aug-06,5270,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,22
INVOICE_PAYMENTS,127694,154346,AUTO,CHECK,18-Aug-13,0,80,3919.84,USD,80386.43,,Corporate,18-Aug-06,5285,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,5
INVOICE_PAYMENTS,126619,154349,AUTO,CHECK,21-Jul-13,0,0,117.6,USD,788577.86,,,21-Jul-06,5235,060721chk,10001,BofA,RECONCILED,21-Jul-13,,21
