"INVOICE_ID","CREATION_DATE","SUPPLIER_ID","SUPPLIER_SITE_ID","INVOICE_NUMBER","CANCEL_FLAG","DESCRIPTION","DOCUMENT_TYPE","PAY_TERMS","PAYMENT_TERMS_ID","PAYMENT_DUE_DATE","INVOICE_DATE","CURRENCY_CODE","EXCHANGE_RATE_DATE","EXCHANGE_RATE","CURRENCY_RATE_TYPE","INVOICE_CURRENCY_AMOUNT","PAY_CURRENCY_CODE","INVOICE_AMOUNT","CREATION_METHOD","INVOICE_TYPE","INVOICE_SUB_TYPE","APPROVAL_REQUIRED","PAYMENT_TYPE","PAY_GROUP","INVOICE_RECEIVED_DATE"
191440,"12-DEC-2014",21,41,"ERS-23656-145740","N","Receipt Invoice automatically created on 07-DEC-07","","Immediate",10001,"07-DEC-2014","07-DEC-2014","USD",07/DEC/07,1,"",12404,"USD",12404,"ERS","STANDARD","ERS","N","","STANDARD","07-DEC-2014 00:00"
191349,"07-DEC-2014",21,41,"ERS-12080-145649","N","Receipt Invoice automatically created on 01-NOV-07","","45 Net (terms date + 45)",10003,"01-NOV-2014","01-NOV-2014","USD",01/NOV/07,1,"",1506850,"USD",1506850,"ERS","STANDARD","ERS","N","","STANDARD","01-NOV-2014 00:00"
191362,"07-DEC-2014",147,259,"ERS-12092-145662","N","Receipt Invoice automatically created on 01-JUN-07","","45 Net (terms date + 45)",10003,"01-JUN-2014","01-JUN-2014","USD",01/JUN/07,1,"",396165,"USD",396165,"ERS","STANDARD","ERS","N","","STANDARD","01-JUN-2014 00:00"
193713,"30-DEC-2014",21,41,"ERS-12117-147737","N","Receipt Invoice automatically created on 17-DEC-07","","Immediate",10001,"17-DEC-2014","17-DEC-2014","USD",17/DEC/07,1,"",15194.9,"USD",15194.9,"ERS","STANDARD","ERS","N","","STANDARD","17-DEC-2014 00:00"
193369,"26-DEC-2014",22,2035,"ERS-8396-147425","N","Receipt Invoice automatically created on 20-DEC-07","","4/10, 3/20, 2/30 Net  60",10009,"20-DEC-2014","20-DEC-2014","USD",20/DEC/07,1,"",1900,"USD",1900,"ERS","STANDARD","ERS","N","","STANDARD","20-DEC-2014 00:00"
193390,"26-DEC-2014",21,1969,"AND121907","N","","","30 Net (terms date + 30)",10002,"18-DEC-2014","18-DEC-2014","USD",,,"",81500,"USD",81500,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
194520,"09-JAN-2015",21,41,"ERS-12136-148360","N","Receipt Invoice automatically created on 05-DEC-07","","45 Net (terms date + 45)",10003,"05-DEC-2014","05-DEC-2014","USD",05/DEC/07,1,"",1506850,"USD",1506850,"ERS","STANDARD","ERS","N","","STANDARD","05-DEC-2014 00:00"
195141,"14-JAN-2015",-222,-222,"1578951","N","","","30 Net (terms date + 30)",10002,"14-JAN-2015","14-JAN-2015","USD",,1,"",20645.47,"USD",20645.47,"RECEIVABLES","PAYMENT REQUEST","RECEIVABLES","N","","STANDARD",""
195552,"16-JAN-2015",209,330,"OPS200839092","N","","","Immediate",10001,"10-JAN-2015","10-JAN-2015","USD",,,"",144467.76,"USD",144467.76,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
195556,"16-JAN-2015",22,1971,"OPS200839094","N","","","Immediate",10001,"12-JAN-2015","12-JAN-2015","USD",,,"",4489.8,"USD",4489.8,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
195819,"17-JAN-2015",11,15,"ERS-12177-149639","N","Receipt Invoice automatically created on 17-JAN-08","","45 Net (terms date + 45)",10003,"17-JAN-2015","17-JAN-2015","USD",17/JAN/08,1,"",1015165.5,"USD",1015165.5,"ERS","STANDARD","ERS","N","","EDI","17-JAN-2015 00:00"
196827,"24-JAN-2015",21,1969,"5001324","N","","","Immediate",10001,"24-JAN-2015","24-JAN-2015","USD",,,"",15500.5,"USD",15500.5,"MANUAL INVOICE ENTRY","STANDARD","MANUAL INVOICE ENTRY","N","","STANDARD",""
197048,"25-JAN-2015",9,12,"OPS200839107","N","","","Immediate",10001,"25-JAN-2015","25-JAN-2015","USD",,,"",27374.56,"USD",27374.56,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
197222,"29-JAN-2015",22,1971,"OPS200839108","N","","","Immediate",10001,"26-JAN-2015","26-JAN-2015","USD",,,"",4489.8,"USD",4489.8,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
197619,"04-FEB-2015",9,12,"OPS200839117","N","","","Immediate",10001,"04-FEB-2015","04-FEB-2015","USD",,,"",27971.3,"USD",27971.3,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
198820,"13-FEB-2015",9,12,"ERS-8408-152350","N","Receipt Invoice automatically created on 13-FEB-08","","30 Net (terms date + 30)",10002,"13-FEB-2015","13-FEB-2015","USD",13/FEB/08,1,"",962.4,"USD",962.4,"ERS","STANDARD","ERS","N","","STANDARD","13-FEB-2015 00:00"
198832,"13-FEB-2015",21,41,"ERS-12192-152362","N","Receipt Invoice automatically created on 13-FEB-08","","45 Net (terms date + 45)",10003,"13-FEB-2015","13-FEB-2015","USD",13/FEB/08,1,"",4500426.23,"USD",4500426.23,"ERS","STANDARD","ERS","N","","STANDARD","13-FEB-2015 00:00"
198900,"13-FEB-2015",147,259,"ERS-23678-152411","N","Receipt Invoice automatically created on 13-FEB-08","","2/10 Net 45",10007,"13-FEB-2015","13-FEB-2015","USD",13/FEB/08,1,"",4104.96,"USD",4104.96,"ERS","STANDARD","ERS","N","","STANDARD","13-FEB-2015 00:00"
200881,"13-MAR-2015",557,1233,"ERS-8423-153987","N","Receipt Invoice automatically created on 13-MAR-08","","45 Net (terms date + 45)",10003,"13-MAR-2015","13-MAR-2015","USD",13/MAR/08,1,"",534.9,"USD",534.9,"ERS","STANDARD","ERS","N","","STANDARD","13-MAR-2015 00:00"
201180,"17-MAR-2015",4,4,"OPS200839159","N","","","Immediate",10001,"17-MAR-2015","17-MAR-2015","USD",,,"",54488.7,"USD",54488.7,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
201748,"21-MAR-2015",6,7,"OPS200839163","N","","","30 Net (terms date + 30)",10002,"21-MAR-2015","21-MAR-2015","USD",,,"",61877.56,"USD",61877.56,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
202873,"04-APR-2015",9,12,"OPS200839177","N","","","Immediate",10001,"04-APR-2015","04-APR-2015","USD",,,"",28871.86,"USD",28871.86,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
203409,"08-APR-2015",557,1233,"ERS-8429-156079","N","Receipt Invoice automatically created on 14-FEB-08","","45 Net (terms date + 45)",10003,"14-FEB-2015","14-FEB-2015","USD",14/FEB/08,1,"",3294.06,"USD",3294.06,"ERS","STANDARD","ERS","N","","STANDARD","14-FEB-2015 00:00"
203410,"08-APR-2015",21,41,"ERS-12206-156080","N","Receipt Invoice automatically created on 08-MAR-08","","45 Net (terms date + 45)",10003,"08-MAR-2015","08-MAR-2015","USD",08/MAR/08,1,"",4500426.23,"USD",4500426.23,"ERS","STANDARD","ERS","N","","STANDARD","08-MAR-2015 00:00"
204047,"14-APR-2015",21,1969,"OPS200839187","N","","","30 Net (terms date + 30)",10002,"14-APR-2015","14-APR-2015","USD",,,"",116392.72,"USD",116392.72,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
205911,"05-MAY-2015",22,1971,"OPS200839208","N","","","Immediate",10001,"05-MAY-2015","05-MAY-2015","USD",,,"",4650.15,"USD",4650.15,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
206019,"06-MAY-2015",557,1233,"ERS-8437-158483","N","Receipt Invoice automatically created on 06-MAY-08","","45 Net (terms date + 45)",10003,"06-MAY-2015","06-MAY-2015","USD",06/MAY/08,1,"",2763.5,"USD",2763.5,"ERS","STANDARD","ERS","N","","STANDARD","06-MAY-2015 00:00"
205908,"05-MAY-2015",9,12,"ERS-8435-158397","N","Receipt Invoice automatically created on 05-MAY-08","","30 Net (terms date + 30)",10002,"05-MAY-2015","05-MAY-2015","USD",05/MAY/08,1,"",898.38,"USD",898.38,"ERS","STANDARD","ERS","N","","STANDARD","05-MAY-2015 00:00"
207118,"19-MAY-2015",9,12,"OPS200839221","N","","","Immediate",10001,"18-MAY-2015","18-MAY-2015","USD",,,"",28372.76,"USD",28372.76,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
207568,"21-MAY-2015",21,1969,"OPS200839224","N","","","30 Net (terms date + 30)",10002,"21-MAY-2015","21-MAY-2015","USD",,,"",114361.62,"USD",114361.62,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
208650,"06-JUN-2015",9,12,"ERS-8445-161132","N","Receipt Invoice automatically created on 06-JUN-08","","30 Net (terms date + 30)",10002,"06-JUN-2015","06-JUN-2015","USD",06/JUN/08,1,"",953.72,"USD",953.72,"ERS","STANDARD","ERS","N","","STANDARD","06-JUN-2015 00:00"
208900,"10-JUN-2015",9,12,"OPS200839244","N","","","Immediate",10001,"10-JUN-2015","10-JUN-2015","USD",,,"",27059.9,"USD",27059.9,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
210707,"25-JUN-2015",6,7,"OPS200839260","N","","","30 Net (terms date + 30)",10002,"25-JUN-2015","25-JUN-2015","USD",,,"",64503.26,"USD",64503.26,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
209939,"19-JUN-2015",6,7,"OPS200839253","N","","","30 Net (terms date + 30)",10002,"19-JUN-2015","19-JUN-2015","USD",,,"",64503.26,"USD",64503.26,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
209722,"17-JUN-2015",21,1969,"33214","N","","","Immediate",10001,"17-JUN-2015","17-JUN-2015","USD",,,"",18921.3,"USD",18921.3,"MANUAL INVOICE ENTRY","STANDARD","MANUAL INVOICE ENTRY","N","","STANDARD",""
209504,"16-JUN-2015",209,330,"OPS200839250","N","","","Immediate",10001,"16-JUN-2015","16-JUN-2015","USD",,,"",142786,"USD",142786,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
211468,"02-JUL-2015",209,330,"OPS200839266","N","","","Immediate",10001,"02-JUL-2015","02-JUL-2015","USD",,,"",148384.6,"USD",148384.6,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
211902,"07-JUL-2015",6,7,"OPS200839269","N","","","30 Net (terms date + 30)",10002,"05-JUL-2015","05-JUL-2015","USD",,,"",67031.3,"USD",67031.3,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
211773,"04-JUL-2015",22,1971,"OPS200839268","N","","","Immediate",10001,"04-JUL-2015","04-JUL-2015","USD",,,"",4607.39,"USD",4607.39,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
211612,"03-JUL-2015",147,259,"ERS-12231-163919","N","Receipt Invoice automatically created on 03-JUL-08","","45 Net (terms date + 45)",10003,"03-JUL-2015","03-JUL-2015","USD",03/JUL/08,1,"",503309.63,"USD",503309.63,"ERS","STANDARD","ERS","N","","STANDARD","03-JUL-2015 00:00"
213886,"21-JUL-2015",21,1969,"OPS200839284","N","","","30 Net (terms date + 30)",10002,"20-JUL-2015","20-JUL-2015","USD",,,"",113335.38,"USD",113335.38,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
213473,"17-JUL-2015",9,12,"ERS-8455-165341","N","Receipt Invoice automatically created on 17-JUL-08","","30 Net (terms date + 30)",10002,"17-JUL-2015","17-JUL-2015","USD",17/JUL/08,1,"",977.58,"USD",977.58,"ERS","STANDARD","ERS","N","","STANDARD","17-JUL-2015 00:00"
216204,"12-AUG-2015",147,2033,"ERS-8458-167772","N","Receipt Invoice automatically created on 12-AUG-08","","45 Net (terms date + 45)",10003,"12-AUG-2015","12-AUG-2015","USD",12/AUG/08,1,"",79246.22,"USD",79246.22,"ERS","STANDARD","ERS","N","","SIZZLE","12-AUG-2015 00:00"
216641,"22-AUG-2015",6,7,"OPS200839313","N","","","30 Net (terms date + 30)",10002,"18-AUG-2015","18-AUG-2015","USD",,,"",68224.8,"USD",68224.8,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
219055,"11-SEP-2015",6,7,"OPS200839337","N","","","30 Net (terms date + 30)",10002,"11-SEP-2015","11-SEP-2015","USD",,,"",68409.26,"USD",68409.26,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
223494,"10-OCT-2015",-222,-222,"2822382","N","","","30 Net (terms date + 30)",10002,"10-OCT-2015","10-OCT-2015","USD",,,"",10,"USD",10,"RECEIVABLES","PAYMENT REQUEST","RECEIVABLES","N","","STANDARD",""
223937,"14-OCT-2015",21,1969,"OPS200839369","N","","","30 Net (terms date + 30)",10002,"13-OCT-2015","13-OCT-2015","USD",,,"",120871.83,"USD",120871.83,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
225879,"21-OCT-2015",557,1233,"ST010908","N","Weekly Warehousing","","45 Net (terms date + 45)",10003,"09-JAN-2015","09-JAN-2015","USD",,,"",477400,"USD",477400,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
225715,"21-OCT-2015",578,1275,"ERS-8472-176041","N","Receipt Invoice automatically created on 02-OCT-08","","45 Net (terms date + 45)",10003,"02-OCT-2015","02-OCT-2015","USD",02/OCT/08,1,"",135408,"USD",135408,"ERS","STANDARD","ERS","N","","SIZZLE","02-OCT-2015 00:00"
225875,"21-OCT-2015",5,2034,"SG011908","N","Mobile phone - expensable asset (tracked in ASSETS as an EXPENSED asset)","","15 Net (terms date + 15)",10013,"19-JAN-2015","19-JAN-2015","USD",,,"",28177.46,"USD",28177.46,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
225899,"21-OCT-2015",557,1233,"ST030908","N","Weekly Warehousing","","45 Net (terms date + 45)",10003,"09-MAR-2015","09-MAR-2015","USD",,,"",455700,"USD",455700,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
225920,"21-OCT-2015",578,1275,"EIP050508","N","Cleaning and Maintenance - Weekly","","45 Net (terms date + 45)",10003,"05-MAY-2015","05-MAY-2015","USD",,,"",129766,"USD",129766,"EXTERNAL","STANDARD","EXTERNAL","N","","SIZZLE",""
225926,"21-OCT-2015",3,2036,"GE062408","N","18"" LCD Flat Panel Monitor","","45 Net (terms date + 45)",10003,"26-JUN-2015","26-JUN-2015","USD",,,"",57889,"USD",57889,"EXTERNAL","STANDARD","EXTERNAL","N","","SIZZLE",""
225929,"21-OCT-2015",578,1275,"EIP061708","N","Cleaning and Maintenance - Weekly","","45 Net (terms date + 45)",10003,"17-JUN-2015","17-JUN-2015","USD",,,"",620620,"USD",620620,"EXTERNAL","STANDARD","EXTERNAL","N","","SIZZLE",""
225943,"21-OCT-2015",147,259,"AM080908","N","Assets","","45 Net (terms date + 45)",10003,"09-AUG-2015","09-AUG-2015","USD",,,"",145662.5,"USD",145662.5,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
225952,"21-OCT-2015",415,1087,"TT082308","N","Legal Services","","45 Net (terms date + 45)",10003,"28-AUG-2015","28-AUG-2015","USD",,,"",122550.78,"USD",122550.78,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
225956,"21-OCT-2015",3,2036,"GE092908","N","18"" LCD Flat Panel Monitor","","45 Net (terms date + 45)",10003,"29-SEP-2015","29-SEP-2015","USD",,,"",61685,"USD",61685,"EXTERNAL","STANDARD","EXTERNAL","N","","SIZZLE",""
225961,"21-OCT-2015",578,1275,"EIP092908","N","Cleaning and Maintenance - Weekly","","45 Net (terms date + 45)",10003,"29-SEP-2015","29-SEP-2015","USD",,,"",389298,"USD",389298,"EXTERNAL","STANDARD","EXTERNAL","N","","SIZZLE",""
227534,"31-OCT-2015",147,259,"ERS-8483-177457","N","Receipt Invoice automatically created on 31-OCT-08","","45 Net (terms date + 45)",10003,"31-OCT-2015","31-OCT-2015","USD",31/OCT/08,1,"",6225.74,"USD",6225.74,"ERS","STANDARD","ERS","N","","STANDARD","31-OCT-2015 00:00"
228095,"05-NOV-2015",1178,2854,"23-OCT-2008","N","","","2/10 NET 30",10014,"23-OCT-2015","23-OCT-2015","USD",,,"",2500.4,"USD",2500.4,"MANUAL INVOICE ENTRY","STANDARD","MANUAL INVOICE ENTRY","N","","STANDARD",""
227994,"05-NOV-2015",22,1971,"OPS200839OPS2008391","N","","","Immediate",10001,"04-NOV-2015","04-NOV-2015","USD",,,"",4650.15,"USD",4650.15,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
230768,"21-NOV-2015",147,259,"ERS-12256-180329","N","Receipt Invoice automatically created on 21-NOV-08","","45 Net (terms date + 45)",10003,"21-NOV-2015","21-NOV-2015","USD",21/NOV/08,1,"",503309.63,"USD",503309.63,"ERS","STANDARD","ERS","N","","STANDARD","21-NOV-2015 00:00"
230619,"20-NOV-2015",21,1969,"OPS200839407","N","","","30 Net (terms date + 30)",10002,"20-NOV-2015","20-NOV-2015","USD",,,"",114350.93,"USD",114350.93,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
230770,"21-NOV-2015",557,1233,"ERS-8498-180331","N","Receipt Invoice automatically created on 21-NOV-08","","45 Net (terms date + 45)",10003,"21-NOV-2015","21-NOV-2015","USD",21/NOV/08,1,"",9894.12,"USD",9894.12,"ERS","STANDARD","ERS","N","","STANDARD","21-NOV-2015 00:00"
231075,"26-NOV-2015",6,7,"OPS200839413","N","","","30 Net (terms date + 30)",10002,"26-NOV-2015","26-NOV-2015","USD",,,"",67628.06,"USD",67628.06,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
231074,"26-NOV-2015",3,2036,"ERS-8502-180577","N","Receipt Invoice automatically created on 20-NOV-08","","45 Net (terms date + 45)",10003,"20-NOV-2015","20-NOV-2015","USD",20/NOV/08,1,"",60736,"USD",60736,"ERS","STANDARD","ERS","N","","SIZZLE","20-NOV-2015 00:00"
233555,"16-DEC-2015",415,1087,"ERS-8512-182609","N","Receipt Invoice automatically created on 11-DEC-08","","45 Net (terms date + 45)",10003,"11-DEC-2015","11-DEC-2015","USD",11/DEC/08,1,"",73291.76,"USD",73291.76,"ERS","STANDARD","ERS","N","","STANDARD","11-DEC-2015 00:00"
234136,"19-DEC-2015",22,1971,"OPS200839436","N","","","Immediate",10001,"19-DEC-2015","19-DEC-2015","USD",,,"",4297.38,"USD",4297.38,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
234446,"25-DEC-2015",22,2035,"ERS-8528-183096","N","Receipt Invoice automatically created on 20-DEC-08","","4/10, 3/20, 2/30 Net  60",10009,"20-DEC-2015","20-DEC-2015","USD",20/DEC/08,1,"",3689,"USD",3689,"ERS","STANDARD","ERS","N","","STANDARD","20-DEC-2015 00:00"
234265,"22-DEC-2015",22,2035,"ERS-8521-182959","N","Receipt Invoice automatically created on 20-DEC-08","","4/10, 3/20, 2/30 Net  60",10009,"20-DEC-2015","20-DEC-2015","USD",20/DEC/08,1,"",1844.5,"USD",1844.5,"ERS","STANDARD","ERS","N","","STANDARD","20-DEC-2015 00:00"
234558,"29-DEC-2015",21,41,"ERS-12277-183176","N","Receipt Invoice automatically created on 19-DEC-08","","Immediate",10001,"19-DEC-2015","19-DEC-2015","USD",19/DEC/08,1,"",435.7,"USD",435.7,"ERS","STANDARD","ERS","N","","STANDARD","19-DEC-2015 00:00"
234559,"29-DEC-2015",21,41,"ERS-12277-183177","N","Receipt Invoice automatically created on 21-DEC-08","","Immediate",10001,"21-DEC-2015","21-DEC-2015","USD",21/DEC/08,1,"",146.74,"USD",146.74,"ERS","STANDARD","ERS","N","","STANDARD","21-DEC-2015 00:00"
234551,"29-DEC-2015",22,2035,"ERS-8531-183169","N","Receipt Invoice automatically created on 23-DEC-08","","4/10, 3/20, 2/30 Net  60",10009,"23-DEC-2015","23-DEC-2015","USD",23/DEC/08,1,"",1627.5,"USD",1627.5,"ERS","STANDARD","ERS","N","","STANDARD","23-DEC-2015 00:00"
234557,"29-DEC-2015",11,15,"ERS-12276-183175","N","Receipt Invoice automatically created on 23-DEC-08","","2/10 Net 45",10007,"23-DEC-2015","23-DEC-2015","USD",23/DEC/08,1,"",94600,"USD",94600,"ERS","STANDARD","ERS","N","","EDI","23-DEC-2015 00:00"
234574,"29-DEC-2015",1718,4081,"ERS-19-DEC-08-183190","N","Receipt Invoice automatically created on 19-DEC-08","","45 Net (terms date + 45)",10003,"19-DEC-2015","19-DEC-2015","USD",19/DEC/08,1,"",181441.08,"USD",181441.08,"ERS","STANDARD","ERS","N","","STANDARD","19-DEC-2015 00:00"
234583,"29-DEC-2015",11,15,"ERS-12281-183199","N","Receipt Invoice automatically created on 23-DEC-08","","2/10 Net 45",10007,"23-DEC-2015","23-DEC-2015","USD",23/DEC/08,1,"",125095.6,"USD",125095.6,"ERS","STANDARD","ERS","N","","EDI","23-DEC-2015 00:00"
234695,"06-JAN-2016",6,7,"OPS200939088","N","","","30 Net (terms date + 30)",10002,"06-JAN-2016","06-JAN-2016","USD",,,"",65262.76,"USD",65262.76,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
235286,"20-JAN-2016",578,1275,"ERS-8540-183755","N","Receipt Invoice automatically created on 17-JAN-09","","45 Net (terms date + 45)",10003,"17-JAN-2016","17-JAN-2016","USD",17/JAN/09,1,"",248248,"USD",248248,"ERS","STANDARD","ERS","N","","SIZZLE","17-JAN-2016 00:00"
235477,"26-JAN-2016",415,1087,"ERS-8553-183925","N","Receipt Invoice automatically created on 23-JAN-09","","45 Net (terms date + 45)",10003,"23-JAN-2016","23-JAN-2016","USD",23/JAN/09,1,"",22947.76,"USD",22947.76,"ERS","STANDARD","ERS","N","","STANDARD","23-JAN-2016 00:00"
235567,"27-JAN-2016",578,1275,"ERS-8555-184007","N","Receipt Invoice automatically created on 25-JAN-09","","45 Net (terms date + 45)",10003,"25-JAN-2016","25-JAN-2016","USD",25/JAN/09,1,"",372372,"USD",372372,"ERS","STANDARD","ERS","N","","SIZZLE","25-JAN-2016 00:00"
235973,"05-FEB-2016",22,1971,"OPS200939118","N","","","Immediate",10001,"05-FEB-2016","05-FEB-2016","USD",,,"",4586.01,"USD",4586.01,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
236389,"13-FEB-2016",6,7,"OPS200939126","N","","","30 Net (terms date + 30)",10002,"13-FEB-2016","13-FEB-2016","USD",,,"",66684.1,"USD",66684.1,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
236793,"24-FEB-2016",11,15,"ERS-5044-184917","N","Receipt Invoice automatically created on 24-FEB-09","","2/10 Net 45",10007,"24-FEB-2016","24-FEB-2016","USD",24/FEB/09,1,"",10305.13,"USD",10305.13,"ERS","STANDARD","ERS","N","","EDI","24-FEB-2016 00:00"
236921,"27-FEB-2016",415,1087,"ERS-8585-185025","N","Receipt Invoice automatically created on 23-FEB-09","","45 Net (terms date + 45)",10003,"23-FEB-2016","23-FEB-2016","USD",23/FEB/09,1,"",51266.28,"USD",51266.28,"ERS","STANDARD","ERS","N","","STANDARD","23-FEB-2016 00:00"
153049,"06-JUL-2013",557,1233,"ERS-8031-116748","N","Receipt Invoice automatically created on 06-JUL-06","","45 Net (terms date + 45)",10003,"06-JUL-2013","06-JUL-2013","USD",,,"",3045,"USD",3045,"ERS","STANDARD","ERS","N","EFT","STANDARD","06-JUL-2013 00:00"
153396,"10-JUL-2013",147,2033,"ERS-8034-116934","N","Receipt Invoice automatically created on 10-JUL-06","","45 Net (terms date + 45)",10003,"10-JUL-2013","10-JUL-2013","USD",,,"",34669,"USD",34669,"ERS","STANDARD","ERS","N","CHECK","SIZZLE","10-JUL-2013 00:00"
153944,"12-JUL-2013",21,41,"ERS-11805-117362","N","Receipt Invoice automatically created on 12-JUL-06","","Immediate",10001,"12-JUL-2013","12-JUL-2013","USD",,,"",37435.86,"USD",37435.86,"ERS","STANDARD","ERS","N","CHECK","STANDARD","12-JUL-2013 00:00"
153845,"12-JUL-2013",147,259,"ERS-23286-117263","N","Receipt Invoice automatically created on 12-JUL-06","","45 Net (terms date + 45)",10003,"12-JUL-2013","12-JUL-2013","USD",,,"",65265.2,"USD",65265.2,"ERS","STANDARD","ERS","N","CHECK","STANDARD","12-JUL-2013 00:00"
153876,"12-JUL-2013",11,15,"ERS-23317-117294","N","Receipt Invoice automatically created on 12-JUL-06","","2/10 Net 45",10007,"12-JUL-2013","12-JUL-2013","USD",,,"",31.5,"USD",31.5,"ERS","STANDARD","ERS","N","EFT","EDI","12-JUL-2013 00:00"
153879,"12-JUL-2013",11,15,"ERS-23320-117297","N","Receipt Invoice automatically created on 12-JUL-06","","2/10 Net 45",10007,"12-JUL-2013","12-JUL-2013","USD",,,"",130.2,"USD",130.2,"ERS","STANDARD","ERS","N","EFT","EDI","12-JUL-2013 00:00"
153885,"12-JUL-2013",11,15,"ERS-23326-117303","N","Receipt Invoice automatically created on 12-JUL-06","","2/10 Net 45",10007,"12-JUL-2013","12-JUL-2013","USD",,,"",122.25,"USD",122.25,"ERS","STANDARD","ERS","N","EFT","EDI","12-JUL-2013 00:00"
153899,"12-JUL-2013",22,42,"ERS-11760-117317","N","Receipt Invoice automatically created on 12-JUL-06","","4/10, 3/20, 2/30 Net  60",10009,"12-JUL-2013","12-JUL-2013","USD",,,"",7607.72,"USD",7607.72,"ERS","STANDARD","ERS","N","CHECK","STANDARD","12-JUL-2013 00:00"
153951,"12-JUL-2013",11,15,"ERS-11812-117369","N","Receipt Invoice automatically created on 12-JUL-06","","2/10 Net 45",10007,"12-JUL-2013","12-JUL-2013","USD",,,"",79870.38,"USD",79870.38,"ERS","STANDARD","ERS","N","EFT","EDI","12-JUL-2013 00:00"
