RECORD_TYPE:INVOICES,INVOICE_ID,CREATION_DATE,SUPPLIER_ID,SUPPLIER_SITE_ID,INVOICE_NUMBER,CANCEL_FLAG,DESCRIPTION,DOCUMENT_TYPE,PAY_TERMS,PAYMENT_TERMS_ID,PAYMENT_DUE_DATE,INVOICE_DATE,CURRENCY_CODE,EXCHANGE_RATE_DATE,EXCHANGE_RATE,CURRENCY_RATE_TYPE,INVOICE_CURRENCY_AMOUNT,PAY_CURRENCY_CODE,INVOICE_AMOUNT,CREATION_METHOD,INVOICE_TYPE,INVOICE_SUB_TYPE,APPROVAL_REQUIRED,PAYMENT_TYPE,PAY_GROUP,INVOICE_RECEIVED_DATE
INVOICES,234557,29-Dec-15,11,15,ERS-12276-183175,N,Receipt Invoice automatically created on 23-DEC-08,,2/10 Net 45,10007,23-Dec-15,23-Dec-15,USD,23-Dec-08,1,,94600,USD,94600,ERS,STANDARD,ERS,N,,EDI,23/12/15 0:00
INVOICES,234574,29-Dec-15,1718,4081,ERS-19-DEC-08-183190,N,Receipt Invoice automatically created on 19-DEC-08,,45 Net (terms date + 45),10003,19-Dec-15,19-Dec-15,USD,19-Dec-08,1,,181441.08,USD,181441.08,ERS,STANDARD,ERS,N,,STANDARD,19/12/15 0:00
INVOICES,234583,29-Dec-15,11,15,ERS-12281-183199,N,Receipt Invoice automatically created on 23-DEC-08,,2/10 Net 45,10007,23-Dec-15,23-Dec-15,USD,23-Dec-08,1,,125095.6,USD,125095.6,ERS,STANDARD,ERS,N,,EDI,23/12/15 0:00
INVOICES,234695,6-Jan-16,6,7,OPS200939088,N,,,30 Net (terms date + 30),10002,6-Jan-16,6-Jan-16,USD,,,,65262.76,USD,65262.76,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,235286,20-Jan-16,578,1275,ERS-8540-183755,N,Receipt Invoice automatically created on 17-JAN-09,,45 Net (terms date + 45),10003,17-Jan-16,17-Jan-16,USD,17-Jan-09,1,,248248,USD,248248,ERS,STANDARD,ERS,N,,SIZZLE,17/01/16 0:00
INVOICES,235477,26-Jan-16,415,1087,ERS-8553-183925,N,Receipt Invoice automatically created on 23-JAN-09,,45 Net (terms date + 45),10003,23-Jan-16,23-Jan-16,USD,23-Jan-09,1,,22947.76,USD,22947.76,ERS,STANDARD,ERS,N,,STANDARD,23/01/16 0:00
INVOICES,235567,27-Jan-16,578,1275,ERS-8555-184007,N,Receipt Invoice automatically created on 25-JAN-09,,45 Net (terms date + 45),10003,25-Jan-16,25-Jan-16,USD,25-Jan-09,1,,372372,USD,372372,ERS,STANDARD,ERS,N,,SIZZLE,25/01/16 0:00
INVOICES,235973,5-Feb-16,22,1971,OPS200939118,N,,,Immediate,10001,5-Feb-16,5-Feb-16,USD,,,,4586.01,USD,4586.01,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,236389,13-Feb-16,6,7,OPS200939126,N,,,30 Net (terms date + 30),10002,13-Feb-16,13-Feb-16,USD,,,,66684.1,USD,66684.1,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,236793,24-Feb-16,11,15,ERS-5044-184917,N,Receipt Invoice automatically created on 24-FEB-09,,2/10 Net 45,10007,24-Feb-16,24-Feb-16,USD,24-Feb-09,1,,10305.13,USD,10305.13,ERS,STANDARD,ERS,N,,EDI,24/02/16 0:00
INVOICES,236921,27-Feb-16,415,1087,ERS-8585-185025,N,Receipt Invoice automatically created on 23-FEB-09,,45 Net (terms date + 45),10003,23-Feb-16,23-Feb-16,USD,23-Feb-09,1,,51266.28,USD,51266.28,ERS,STANDARD,ERS,N,,STANDARD,23/02/16 0:00
INVOICES,153049,6-Jul-13,557,1233,ERS-8031-116748,N,Receipt Invoice automatically created on 06-JUL-06,,45 Net (terms date + 45),10003,6-Jul-13,6-Jul-13,USD,,,,3045,USD,3045,ERS,STANDARD,ERS,N,EFT,STANDARD,6/07/13 0:00
INVOICES,153396,10-Jul-13,147,2033,ERS-8034-116934,N,Receipt Invoice automatically created on 10-JUL-06,,45 Net (terms date + 45),10003,10-Jul-13,10-Jul-13,USD,,,,34669,USD,34669,ERS,STANDARD,ERS,N,CHECK,SIZZLE,10/07/13 0:00
INVOICES,153944,12-Jul-13,21,41,ERS-11805-117362,N,Receipt Invoice automatically created on 12-JUL-06,,Immediate,10001,12-Jul-13,12-Jul-13,USD,,,,37435.86,USD,37435.86,ERS,STANDARD,ERS,N,CHECK,STANDARD,12/07/13 0:00
INVOICES,153845,12-Jul-13,147,259,ERS-23286-117263,N,Receipt Invoice automatically created on 12-JUL-06,,45 Net (terms date + 45),10003,12-Jul-13,12-Jul-13,USD,,,,65265.2,USD,65265.2,ERS,STANDARD,ERS,N,CHECK,STANDARD,12/07/13 0:00
INVOICES,153876,12-Jul-13,11,15,ERS-23317-117294,N,Receipt Invoice automatically created on 12-JUL-06,,2/10 Net 45,10007,12-Jul-13,12-Jul-13,USD,,,,31.5,USD,31.5,ERS,STANDARD,ERS,N,EFT,EDI,12/07/13 0:00
INVOICES,153879,12-Jul-13,11,15,ERS-23320-117297,N,Receipt Invoice automatically created on 12-JUL-06,,2/10 Net 45,10007,12-Jul-13,12-Jul-13,USD,,,,130.2,USD,130.2,ERS,STANDARD,ERS,N,EFT,EDI,12/07/13 0:00
INVOICES,153885,12-Jul-13,11,15,ERS-23326-117303,N,Receipt Invoice automatically created on 12-JUL-06,,2/10 Net 45,10007,12-Jul-13,12-Jul-13,USD,,,,122.25,USD,122.25,ERS,STANDARD,ERS,N,EFT,EDI,12/07/13 0:00
INVOICES,153899,12-Jul-13,22,42,ERS-11760-117317,N,Receipt Invoice automatically created on 12-JUL-06,,"4/10, 3/20, 2/30 Net  60",10009,12-Jul-13,12-Jul-13,USD,,,,7607.72,USD,7607.72,ERS,STANDARD,ERS,N,CHECK,STANDARD,12/07/13 0:00
INVOICES,153951,12-Jul-13,11,15,ERS-11812-117369,N,Receipt Invoice automatically created on 12-JUL-06,,2/10 Net 45,10007,12-Jul-13,12-Jul-13,USD,,,,79870.38,USD,79870.38,ERS,STANDARD,ERS,N,EFT,EDI,12/07/13 0:00
INVOICES,153904,12-Jul-13,21,41,ERS-11765-117322,N,Receipt Invoice automatically created on 12-JUL-06,,Immediate,10001,12-Jul-13,12-Jul-13,USD,,,,132.3,USD,132.3,ERS,STANDARD,ERS,N,CHECK,STANDARD,12/07/13 0:00
INVOICES,153859,12-Jul-13,147,259,ERS-23300-117277,N,Receipt Invoice automatically created on 12-JUL-06,,45 Net (terms date + 45),10003,12-Jul-13,12-Jul-13,USD,,,,364.25,USD,364.25,ERS,STANDARD,ERS,N,CHECK,STANDARD,12/07/13 0:00
INVOICES,153861,12-Jul-13,147,259,ERS-23302-117279,N,Receipt Invoice automatically created on 12-JUL-06,,45 Net (terms date + 45),10003,12-Jul-13,12-Jul-13,USD,,,,7335,USD,7335,ERS,STANDARD,ERS,N,CHECK,STANDARD,12/07/13 0:00
INVOICES,153959,12-Jul-13,147,259,ERS-23333-117377,N,Receipt Invoice automatically created on 12-JUL-06,,45 Net (terms date + 45),10003,12-Jul-13,12-Jul-13,USD,,,,17859.05,USD,17859.05,ERS,STANDARD,ERS,N,CHECK,STANDARD,12/07/13 0:00
INVOICES,153936,12-Jul-13,1718,4081,ERS-12-JUL-06-117354,N,Receipt Invoice automatically created on 12-JUL-06,,45 Net (terms date + 45),10003,12-Jul-13,12-Jul-13,USD,,,,425737.8,USD,425737.8,ERS,STANDARD,ERS,N,CHECK,STANDARD,12/07/13 0:00
INVOICES,154357,19-Jul-13,11,15,ERS-11837-117793,N,Receipt Invoice automatically created on 19-JUL-06,,2/10 Net 45,10007,19-Jul-13,19-Jul-13,USD,,,,28974.33,USD,28974.33,ERS,STANDARD,ERS,N,EFT,EDI,19/07/13 0:00
INVOICES,154360,19-Jul-13,21,41,ERS-23363-117796,N,Receipt Invoice automatically created on 19-JUL-06,,Immediate,10001,19-Jul-13,19-Jul-13,USD,,,,5317.7,USD,5317.7,ERS,STANDARD,ERS,N,CHECK,STANDARD,19/07/13 0:00
INVOICES,154391,19-Jul-13,147,259,ERS-23394-117827,N,Receipt Invoice automatically created on 19-JUL-06,,45 Net (terms date + 45),10003,19-Jul-13,19-Jul-13,USD,,,,9724.05,USD,9724.05,ERS,STANDARD,ERS,N,CHECK,STANDARD,19/07/13 0:00
INVOICES,154418,19-Jul-13,11,15,ERS-23421-117854,N,Receipt Invoice automatically created on 19-JUL-06,,2/10 Net 45,10007,19-Jul-13,19-Jul-13,USD,,,,44053.6,USD,44053.6,ERS,STANDARD,ERS,N,EFT,EDI,19/07/13 0:00
INVOICES,154383,19-Jul-13,22,42,ERS-23386-117819,N,Receipt Invoice automatically created on 19-JUL-06,,"4/10, 3/20, 2/30 Net  60",10009,19-Jul-13,19-Jul-13,USD,,,,4033.24,USD,4033.24,ERS,STANDARD,ERS,N,CHECK,STANDARD,19/07/13 0:00
INVOICES,154345,19-Jul-13,5,6,ERS-11825-117781,N,Receipt Invoice automatically created on 19-JUL-06,,2/10 NET 30,10014,19-Jul-13,19-Jul-13,USD,,,,177.84,USD,177.84,ERS,STANDARD,ERS,N,CHECK,STANDARD,19/07/13 0:00
INVOICES,154446,19-Jul-13,5,6,ERS-11866-117882,N,Receipt Invoice automatically created on 19-JUL-06,,2/10 NET 30,10014,19-Jul-13,19-Jul-13,USD,,,,2115.3,USD,2115.3,ERS,STANDARD,ERS,N,CHECK,STANDARD,19/07/13 0:00
INVOICES,154448,19-Jul-13,21,41,ERS-11868-117884,N,Receipt Invoice automatically created on 19-JUL-06,,Immediate,10001,19-Jul-13,19-Jul-13,USD,,,,92409.8,USD,92409.8,ERS,STANDARD,ERS,N,CHECK,STANDARD,19/07/13 0:00
INVOICES,154322,19-Jul-13,21,41,ERS-23349-117758,N,Receipt Invoice automatically created on 19-JUL-06,,Immediate,10001,19-Jul-13,19-Jul-13,USD,,,,991.2,USD,991.2,ERS,STANDARD,ERS,N,CHECK,STANDARD,19/07/13 0:00
INVOICES,154325,19-Jul-13,11,15,ERS-23352-117761,N,Receipt Invoice automatically created on 19-JUL-06,,2/10 Net 45,10007,19-Jul-13,19-Jul-13,USD,,,,49.56,USD,49.56,ERS,STANDARD,ERS,N,EFT,EDI,19/07/13 0:00
INVOICES,154328,19-Jul-13,11,15,ERS-23355-117764,N,Receipt Invoice automatically created on 19-JUL-06,,2/10 Net 45,10007,19-Jul-13,19-Jul-13,USD,,,,297.36,USD,297.36,ERS,STANDARD,ERS,N,EFT,EDI,19/07/13 0:00
INVOICES,154335,19-Jul-13,147,259,ERS-11815-117771,N,Receipt Invoice automatically created on 19-JUL-06,,45 Net (terms date + 45),10003,19-Jul-13,19-Jul-13,USD,,,,1777.36,USD,1777.36,ERS,STANDARD,ERS,N,CHECK,STANDARD,19/07/13 0:00
INVOICES,154339,19-Jul-13,22,42,ERS-11819-117775,N,Receipt Invoice automatically created on 19-JUL-06,,"4/10, 3/20, 2/30 Net  60",10009,19-Jul-13,19-Jul-13,USD,,,,20939.36,USD,20939.36,ERS,STANDARD,ERS,N,CHECK,STANDARD,19/07/13 0:00
INVOICES,154344,19-Jul-13,5,6,ERS-11824-117780,N,Receipt Invoice automatically created on 19-JUL-06,,2/10 NET 30,10014,19-Jul-13,19-Jul-13,USD,,,,16532.88,USD,16532.88,ERS,STANDARD,ERS,N,CHECK,STANDARD,19/07/13 0:00
INVOICES,154362,19-Jul-13,21,41,ERS-23365-117798,N,Receipt Invoice automatically created on 19-JUL-06,,Immediate,10001,19-Jul-13,19-Jul-13,USD,,,,39423.55,USD,39423.55,ERS,STANDARD,ERS,N,CHECK,STANDARD,19/07/13 0:00
INVOICES,154372,19-Jul-13,147,259,ERS-23375-117808,N,Receipt Invoice automatically created on 19-JUL-06,,45 Net (terms date + 45),10003,19-Jul-13,19-Jul-13,USD,,,,18898.88,USD,18898.88,ERS,STANDARD,ERS,N,CHECK,STANDARD,19/07/13 0:00
INVOICES,154374,19-Jul-13,22,42,ERS-23377-117810,N,Receipt Invoice automatically created on 19-JUL-06,,"4/10, 3/20, 2/30 Net  60",10009,19-Jul-13,19-Jul-13,USD,,,,2269.14,USD,2269.14,ERS,STANDARD,ERS,N,CHECK,STANDARD,19/07/13 0:00
INVOICES,154395,19-Jul-13,21,41,ERS-23398-117831,N,Receipt Invoice automatically created on 19-JUL-06,,Immediate,10001,19-Jul-13,19-Jul-13,USD,,,,31.5,USD,31.5,ERS,STANDARD,ERS,N,CHECK,STANDARD,19/07/13 0:00
INVOICES,154399,19-Jul-13,21,41,ERS-23402-117835,N,Receipt Invoice automatically created on 19-JUL-06,,Immediate,10001,19-Jul-13,19-Jul-13,USD,,,,50160,USD,50160,ERS,STANDARD,ERS,N,CHECK,STANDARD,19/07/13 0:00
INVOICES,154407,19-Jul-13,22,42,ERS-23410-117843,N,Receipt Invoice automatically created on 19-JUL-06,,"4/10, 3/20, 2/30 Net  60",10009,19-Jul-13,19-Jul-13,USD,,,,2051.2,USD,2051.2,ERS,STANDARD,ERS,N,CHECK,STANDARD,19/07/13 0:00
INVOICES,155111,27-Jul-13,22,42,ERS-11950-118557,N,Receipt Invoice automatically created on 27-JUL-06,,"4/10, 3/20, 2/30 Net  60",10009,27-Jul-13,27-Jul-13,USD,,,,14.98,USD,14.98,ERS,STANDARD,ERS,N,CHECK,STANDARD,27/07/13 0:00
INVOICES,155134,27-Jul-13,5,6,ERS-11973-118580,N,Receipt Invoice automatically created on 27-JUL-06,,2/10 NET 30,10014,27-Jul-13,27-Jul-13,USD,,,,637.83,USD,637.83,ERS,STANDARD,ERS,N,CHECK,STANDARD,27/07/13 0:00
INVOICES,154907,26-Jul-13,21,1969,AND072606,N,,,30 Net (terms date + 30),10002,26-Jul-13,26-Jul-13,USD,,,,92090,USD,92090,EXTERNAL,STANDARD,EXTERNAL,N,CHECK,STANDARD,
INVOICES,155072,27-Jul-13,21,41,ERS-23471-118518,N,Receipt Invoice automatically created on 27-JUL-06,,Immediate,10001,27-Jul-13,27-Jul-13,USD,,,,106984.5,USD,106984.5,ERS,STANDARD,ERS,N,CHECK,STANDARD,27/07/13 0:00
INVOICES,155079,27-Jul-13,21,41,ERS-11918-118525,N,Receipt Invoice automatically created on 27-JUL-06,,Immediate,10001,27-Jul-13,27-Jul-13,USD,,,,5827.69,USD,5827.69,ERS,STANDARD,ERS,N,CHECK,STANDARD,27/07/13 0:00
INVOICES,154777,24-Jul-13,22,1971,CMCSI0706,N,,,Immediate,10001,23-Jul-13,23-Jul-13,USD,,,,-362,USD,-362,EXTERNAL,CREDIT,EXTERNAL,N,CHECK,STANDARD,
INVOICES,155007,27-Jul-13,21,41,ERS-11879-118453,N,Receipt Invoice automatically created on 27-JUL-06,,Immediate,10001,27-Jul-13,27-Jul-13,USD,,,,837.9,USD,837.9,ERS,STANDARD,ERS,N,CHECK,STANDARD,27/07/13 0:00
INVOICES,155013,27-Jul-13,21,41,ERS-11885-118459,N,Receipt Invoice automatically created on 27-JUL-06,,Immediate,10001,27-Jul-13,27-Jul-13,USD,,,,9079,USD,9079,ERS,STANDARD,ERS,N,CHECK,STANDARD,27/07/13 0:00
INVOICES,155016,27-Jul-13,11,15,ERS-11888-118462,N,Receipt Invoice automatically created on 27-JUL-06,,2/10 Net 45,10007,27-Jul-13,27-Jul-13,USD,,,,100611.36,USD,100611.36,ERS,STANDARD,ERS,N,EFT,EDI,27/07/13 0:00
INVOICES,155037,27-Jul-13,5,6,ERS-11909-118483,N,Receipt Invoice automatically created on 27-JUL-06,,2/10 NET 30,10014,27-Jul-13,27-Jul-13,USD,,,,42.14,USD,42.14,ERS,STANDARD,ERS,N,CHECK,STANDARD,27/07/13 0:00
INVOICES,155041,27-Jul-13,5,6,ERS-11913-118487,N,Receipt Invoice automatically created on 27-JUL-06,,2/10 NET 30,10014,27-Jul-13,27-Jul-13,USD,,,,38947.65,USD,38947.65,ERS,STANDARD,ERS,N,CHECK,STANDARD,27/07/13 0:00
INVOICES,155063,27-Jul-13,22,42,ERS-23462-118509,N,Receipt Invoice automatically created on 27-JUL-06,,"4/10, 3/20, 2/30 Net  60",10009,27-Jul-13,27-Jul-13,USD,,,,128.2,USD,128.2,ERS,STANDARD,ERS,N,CHECK,STANDARD,27/07/13 0:00
INVOICES,155082,27-Jul-13,21,41,ERS-11921-118528,N,Receipt Invoice automatically created on 27-JUL-06,,Immediate,10001,27-Jul-13,27-Jul-13,USD,,,,59.85,USD,59.85,ERS,STANDARD,ERS,N,CHECK,STANDARD,27/07/13 0:00
INVOICES,155087,27-Jul-13,21,41,ERS-11926-118533,N,Receipt Invoice automatically created on 27-JUL-06,,Immediate,10001,27-Jul-13,27-Jul-13,USD,,,,12115.53,USD,12115.53,ERS,STANDARD,ERS,N,CHECK,STANDARD,27/07/13 0:00
INVOICES,155032,27-Jul-13,22,42,ERS-11904-118478,N,Receipt Invoice automatically created on 27-JUL-06,,"4/10, 3/20, 2/30 Net  60",10009,27-Jul-13,27-Jul-13,USD,,,,49328.3,USD,49328.3,ERS,STANDARD,ERS,N,CHECK,STANDARD,27/07/13 0:00
INVOICES,155052,27-Jul-13,11,15,ERS-23451-118498,N,Receipt Invoice automatically created on 27-JUL-06,,2/10 Net 45,10007,27-Jul-13,27-Jul-13,USD,,,,24,USD,24,ERS,STANDARD,ERS,N,EFT,EDI,27/07/13 0:00
INVOICES,155074,27-Jul-13,11,15,ERS-23473-118520,N,Receipt Invoice automatically created on 27-JUL-06,,2/10 Net 45,10007,27-Jul-13,27-Jul-13,USD,,,,54028,USD,54028,ERS,STANDARD,ERS,N,EFT,EDI,27/07/13 0:00
INVOICES,155088,27-Jul-13,21,41,ERS-11927-118534,N,Receipt Invoice automatically created on 27-JUL-06,,Immediate,10001,27-Jul-13,27-Jul-13,USD,,,,20769.48,USD,20769.48,ERS,STANDARD,ERS,N,CHECK,STANDARD,27/07/13 0:00
INVOICES,155090,27-Jul-13,21,41,ERS-11929-118536,N,Receipt Invoice automatically created on 27-JUL-06,,Immediate,10001,27-Jul-13,27-Jul-13,USD,,,,9675.62,USD,9675.62,ERS,STANDARD,ERS,N,CHECK,STANDARD,27/07/13 0:00
INVOICES,156084,10-Aug-13,11,15,ERS-23494-119410,N,Receipt Invoice automatically created on 10-AUG-06,,2/10 Net 45,10007,10-Aug-13,10-Aug-13,USD,,,,21794.85,USD,21794.85,ERS,STANDARD,ERS,N,EFT,EDI,10/08/13 0:00
INVOICES,156176,10-Aug-13,21,41,ERS-12030-119502,N,Receipt Invoice automatically created on 10-AUG-06,,Immediate,10001,10-Aug-13,10-Aug-13,USD,,,,13836.9,USD,13836.9,ERS,STANDARD,ERS,N,CHECK,STANDARD,10/08/13 0:00
INVOICES,156087,10-Aug-13,147,259,ERS-23497-119413,N,Receipt Invoice automatically created on 10-AUG-06,,45 Net (terms date + 45),10003,10-Aug-13,10-Aug-13,USD,,,,20420.4,USD,20420.4,ERS,STANDARD,ERS,N,CHECK,STANDARD,10/08/13 0:00
INVOICES,156135,10-Aug-13,147,259,ERS-12004-119461,N,Receipt Invoice automatically created on 10-AUG-06,,45 Net (terms date + 45),10003,10-Aug-13,10-Aug-13,USD,,,,1800.75,USD,1800.75,ERS,STANDARD,ERS,N,CHECK,STANDARD,10/08/13 0:00
INVOICES,156145,10-Aug-13,21,41,ERS-12007-119471,N,Receipt Invoice automatically created on 10-AUG-06,,Immediate,10001,10-Aug-13,10-Aug-13,USD,,,,4033.24,USD,4033.24,ERS,STANDARD,ERS,N,CHECK,STANDARD,10/08/13 0:00
INVOICES,156113,10-Aug-13,21,41,ERS-23523-119439,N,Receipt Invoice automatically created on 10-AUG-06,,Immediate,10001,10-Aug-13,10-Aug-13,USD,,,,13195.5,USD,13195.5,ERS,STANDARD,ERS,N,CHECK,STANDARD,10/08/13 0:00
INVOICES,156123,10-Aug-13,22,42,ERS-11992-119449,N,Receipt Invoice automatically created on 10-AUG-06,,"4/10, 3/20, 2/30 Net  60",10009,10-Aug-13,10-Aug-13,USD,,,,335.98,USD,335.98,ERS,STANDARD,ERS,N,CHECK,STANDARD,10/08/13 0:00
INVOICES,156126,10-Aug-13,22,42,ERS-11995-119452,N,Receipt Invoice automatically created on 10-AUG-06,,"4/10, 3/20, 2/30 Net  60",10009,10-Aug-13,10-Aug-13,USD,,,,658.02,USD,658.02,ERS,STANDARD,ERS,N,CHECK,STANDARD,10/08/13 0:00
INVOICES,156144,10-Aug-13,21,41,ERS-23530-119470,N,Receipt Invoice automatically created on 10-AUG-06,,Immediate,10001,10-Aug-13,10-Aug-13,USD,,,,507.5,USD,507.5,ERS,STANDARD,ERS,N,CHECK,STANDARD,10/08/13 0:00
INVOICES,156166,10-Aug-13,1718,4081,ERS-10-AUG-06-119492,N,Receipt Invoice automatically created on 10-AUG-06,,45 Net (terms date + 45),10003,10-Aug-13,10-Aug-13,USD,,,,471750,USD,471750,ERS,STANDARD,ERS,N,CHECK,STANDARD,10/08/13 0:00
INVOICES,154479,19-Jul-13,11,15,ERS-23428-117915,N,Receipt Invoice automatically created on 19-JUL-06,,2/10 Net 45,10007,19-Jul-13,19-Jul-13,USD,,,,8312,USD,8312,ERS,STANDARD,ERS,N,EFT,EDI,19/07/13 0:00
INVOICES,154997,27-Jul-13,21,41,ERS-23436-118443,N,Receipt Invoice automatically created on 27-JUL-06,,Immediate,10001,27-Jul-13,27-Jul-13,USD,,,,73870.5,USD,73870.5,ERS,STANDARD,ERS,N,CHECK,STANDARD,27/07/13 0:00
INVOICES,155018,27-Jul-13,11,15,ERS-11890-118464,N,Receipt Invoice automatically created on 27-JUL-06,,2/10 Net 45,10007,27-Jul-13,27-Jul-13,USD,,,,39785.55,USD,39785.55,ERS,STANDARD,ERS,N,EFT,EDI,27/07/13 0:00
INVOICES,153902,12-Jul-13,5,6,ERS-11763-117320,N,Receipt Invoice automatically created on 12-JUL-06,,2/10 NET 30,10014,12-Jul-13,12-Jul-13,USD,,,,608.76,USD,608.76,ERS,STANDARD,ERS,N,CHECK,STANDARD,12/07/13 0:00
INVOICES,156493,25-Aug-13,21,41,ERS-12034-119752,N,Receipt Invoice automatically created on 25-AUG-06,,Immediate,10001,24-Aug-13,24-Aug-13,USD,24-Aug-06,1,,2392.6,USD,2392.6,ERS,STANDARD,ERS,N,,STANDARD,24/08/13 0:00
INVOICES,156215,18-Aug-13,6,7,ATT081206,N,,,30 Net (terms date + 30),10002,18-Aug-13,18-Aug-13,USD,,,,53230,USD,53230,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,156533,28-Aug-13,209,330,BMI082606,N,,,Immediate,10001,26-Aug-13,26-Aug-13,USD,,,,117840,USD,117840,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,156534,28-Aug-13,9,12,OSI082606,N,,,Immediate,10001,26-Aug-13,26-Aug-13,USD,,,,22330,USD,22330,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,156536,28-Aug-13,6,7,ATT082606,N,,,30 Net (terms date + 30),10002,26-Aug-13,26-Aug-13,USD,,,,53230,USD,53230,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,156454,24-Aug-13,21,1969,3329001,N,,,Immediate,10001,24-Aug-13,24-Aug-13,USD,,,,17500,USD,17500,MANUAL INVOICE ENTRY,STANDARD,MANUAL INVOICE ENTRY,N,,STANDARD,
INVOICES,156739,30-Aug-13,909,2013,ERS-8056-119950,N,Receipt Invoice automatically created on 30-AUG-06,,45 Net (terms date + 45),10003,29-Aug-13,29-Aug-13,USD,29-Aug-06,1,,129.14,USD,129.14,ERS,STANDARD,ERS,N,,STANDARD,29/08/13 0:00
INVOICES,156552,28-Aug-13,22,42,ERS-12041-119825,N,Receipt Invoice automatically created on 28-AUG-06,,"4/10, 3/20, 2/30 Net  60",10009,28-Aug-13,28-Aug-13,USD,28-Aug-06,1,,1961.46,USD,1961.46,ERS,STANDARD,ERS,N,,STANDARD,28/08/13 0:00
INVOICES,156560,28-Aug-13,5,6,ERS-12043-119830,N,Receipt Invoice automatically created on 28-AUG-06,,2/10 NET 30,10014,28-Aug-13,28-Aug-13,USD,28-Aug-06,1,,65.79,USD,65.79,ERS,STANDARD,ERS,N,,STANDARD,28/08/13 0:00
INVOICES,156564,28-Aug-13,22,42,ERS-12044-119833,N,Receipt Invoice automatically created on 28-AUG-06,,"4/10, 3/20, 2/30 Net  60",10009,28-Aug-13,28-Aug-13,USD,28-Aug-06,1,,327.42,USD,327.42,ERS,STANDARD,ERS,N,,STANDARD,28/08/13 0:00
INVOICES,158044,19-Sep-13,537,1193,ERS-8072-120990,N,Receipt Invoice automatically created on 19-SEP-06,,45 Net (terms date + 45),10003,19-Sep-13,19-Sep-13,USD,19-Sep-06,1,,993,USD,993,ERS,STANDARD,ERS,N,,STANDARD,19/09/13 0:00
INVOICES,158189,20-Sep-13,145,255,ERS-23553-121136,N,Receipt Invoice automatically created on 20-SEP-06,,45 Net (terms date + 45),10003,20-Sep-13,20-Sep-13,USD,20-Sep-06,1,,1000,USD,1000,ERS,PREPAYMENT,ERS,N,,STANDARD,20/09/13 0:00
INVOICES,160527,9-Oct-13,557,1233,ERS-8092-122340,N,Receipt Invoice automatically created on 09-OCT-06,,45 Net (terms date + 45),10003,9-Oct-13,9-Oct-13,USD,9-Oct-06,1,,5698,USD,5698,ERS,STANDARD,ERS,N,,STANDARD,9/10/13 0:00
INVOICES,161184,17-Oct-13,537,1193,ERS-8100-122750,N,Receipt Invoice automatically created on 17-OCT-06,,45 Net (terms date + 45),10003,17-Oct-13,17-Oct-13,USD,17-Oct-06,1,,49,USD,49,ERS,STANDARD,ERS,N,,STANDARD,17/10/13 0:00
INVOICES,161802,25-Oct-13,3,2036,ERS-8103-123083,N,Receipt Invoice automatically created on 25-OCT-06,,45 Net (terms date + 45),10003,25-Oct-13,25-Oct-13,USD,25-Oct-06,1,,55991,USD,55991,ERS,STANDARD,ERS,N,,SIZZLE,25/10/13 0:00
INVOICES,162129,2-Nov-13,5,6,ERS-23556-123383,N,Receipt Invoice automatically created on 28-SEP-06,,2/10 NET 30,10014,28-Sep-13,28-Sep-13,USD,28-Sep-06,1,,24060,USD,24060,ERS,STANDARD,ERS,N,,STANDARD,28/09/13 0:00
INVOICES,162098,2-Nov-13,5,2034,ERS-8109-123344,N,Receipt Invoice automatically created on 19-OCT-06,,15 Net (terms date + 15),10013,19-Oct-13,19-Oct-13,USD,19-Oct-06,1,,24990,USD,24990,ERS,STANDARD,ERS,N,,STANDARD,19/10/13 0:00
INVOICES,162249,3-Nov-13,147,2033,ERS-8114-123449,N,Receipt Invoice automatically created on 03-NOV-06,,45 Net (terms date + 45),10003,3-Nov-13,3-Nov-13,USD,3-Nov-06,1,,35019,USD,35019,ERS,STANDARD,ERS,N,,SIZZLE,3/11/13 0:00
INVOICES,162101,2-Nov-13,145,255,ERS-8112-123347,N,Receipt Invoice automatically created on 02-NOV-06,,45 Net (terms date + 45),10003,2-Nov-13,2-Nov-13,USD,2-Nov-06,1,,2220,USD,2220,ERS,STANDARD,ERS,N,,STANDARD,2/11/13 0:00
INVOICES,163154,13-Nov-13,1717,4060,ERS-10-NOV-06-123959,N,Receipt Invoice automatically created on 10-NOV-06,,45 Net (terms date + 45),10003,10-Nov-13,10-Nov-13,USD,10-Nov-06,1,,500,USD,500,ERS,STANDARD,ERS,N,,STANDARD,10/11/13 0:00
INVOICES,162871,9-Nov-13,557,1233,ERS-8117-123748,N,Receipt Invoice automatically created on 09-NOV-06,,45 Net (terms date + 45),10003,9-Nov-13,9-Nov-13,USD,9-Nov-06,1,,2461,USD,2461,ERS,STANDARD,ERS,N,,STANDARD,9/11/13 0:00
